"","FIPS","impact","obama2008","romney2012","storm"
"1","01001",0,0.2579839051,0.73,0
"2","01003",0,0.2384658965,0.77,0
"3","01005",0,0.4898750539,0.48,0
"4","01007",0,0.2660390516,0.73,0
"5","01009",0,0.1455402946,0.86,0
"6","01011",0,0.7409259259,0.24,0
"7","01013",0,0.431242897,0.54,0
"8","01015",0,0.3321870422,0.65,0
"9","01017",0,0.4546490581,0.52,0
"10","01019",0,0.2368393943,0.77,0
"11","01021",0,0.2068031816,0.8,0
"12","01023",0,0.4610406091,0.52,0
"13","01025",0,0.4404264837,0.54,0
"14","01027",0,0.2559833507,0.72,0
"15","01029",0,0.1802721088,0.84,0
"16","01031",0,0.2522522523,0.74,0
"17","01033",0,0.3922504449,0.6,0
"18","01035",0,0.4933468325,0.49,0
"19","01037",0,0.4085343896,0.58,0
"20","01039",0,0.20549597,0.79,0
"21","01041",0,0.3085004776,0.67,0
"22","01043",0,0.1665339325,0.84,0
"23","01045",0,0.2726801183,0.71,0
"24","01047",0,0.6708641738,0.3,0
"25","01049",0,0.2367275163,0.77,0
"26","01051",0,0.2420729029,0.74,0
"27","01053",0,0.353745216,0.62,0
"28","01055",0,0.3023845308,0.68,0
"29","01057",0,0.2502832683,0.76,0
"30","01059",0,0.2972579263,0.7,0
"31","01061",0,0.1828442438,0.81,0
"32","01063",0,0.8315073668,0.15,0
"33","01065",0,0.6067155067,0.37,0
"34","01067",0,0.3482007686,0.64,0
"35","01069",0,0.2930404691,0.7,0
"36","01071",0,0.3065036345,0.7,0
"37","01073",0,0.5226744662,0.47,0
"38","01075",0,0.2281272085,0.76,0
"39","01077",0,0.3508429926,0.65,0
"40","01079",0,0.3529210562,0.63,0
"41","01081",0,0.3948290488,0.59,0
"42","01083",0,0.2847581199,0.71,0
"43","01085",0,0.7490374037,0.23,0
"44","01087",0,0.8692930781,0.13,0
"45","01089",0,0.4202881436,0.59,0
"46","01091",0,0.5168353105,0.46,0
"47","01093",0,0.2109152928,0.8,0
"48","01095",0,0.2125900805,0.79,0
"49","01097",0,0.4531198031,0.54,0
"50","01099",0,0.4470452118,0.54,0
"51","01101",0,0.5939056633,0.38,0
"52","01103",0,0.2756498084,0.72,0
"53","01105",0,0.7228305279,0.25,0
"54","01107",0,0.4566191852,0.53,0
"55","01109",0,0.4213555907,0.56,0
"56","01111",0,0.2955313194,0.69,0
"57","01113",0,0.5337075677,0.44,0
"58","01115",0,0.1789798618,0.83,0
"59","01117",0,0.2278717937,0.77,0
"60","01119",0,0.7492820218,0.23,0
"61","01121",0,0.4032744633,0.58,0
"62","01123",0,0.3141122126,0.66,0
"63","01125",0,0.4164716059,0.58,0
"64","01127",0,0.2602167889,0.76,0
"65","01129",0,0.3498730672,0.66,0
"66","01131",0,0.7100748596,0.26,0
"67","01133",0,0.1755297881,0.86,0
"68","04001",0,0.6358024691,0.32,0
"69","04003",0,0.3874924419,0.6,0
"70","04005",0,0.5744852473,0.41,0
"71","04007",0,0.3549113425,0.62,0
"72","04009",0,0.2905591201,0.68,0
"73","04011",0,0.4000686813,0.53,0
"74","04012",0,0.3454650491,0.65,0
"75","04013",0,0.4404097016,0.55,0
"76","04015",0,0.3271598297,0.7,0
"77","04017",0,0.4327680019,0.53,0
"78","04019",0,0.5254556382,0.46,0
"79","04021",0,0.4214967777,0.57,0
"80","04023",0,0.6527297338,0.3,0
"81","04025",0,0.3688508921,0.64,0
"82","04027",0,0.4231754315,0.56,0
"83","05001",0,0.3751075423,0.6,0
"84","05003",0,0.347474991,0.61,0
"85","05005",0,0.3272044088,0.71,0
"86","05007",0,0.3084381793,0.69,0
"87","05009",0,0.2866666667,0.73,0
"88","05011",0,0.4150334904,0.58,0
"89","05013",0,0.3117939449,0.67,0
"90","05015",0,0.3942007012,0.6,0
"91","05017",0,0.5969814399,0.38,0
"92","05019",0,0.4690937088,0.52,0
"93","05021",0,0.407367084,0.63,0
"94","05023",0,0.2602751808,0.75,0
"95","05025",0,0.2600858369,0.71,0
"96","05027",0,0.3739837398,0.61,0
"97","05029",0,0.3867634395,0.58,0
"98","05031",0,0.3646621403,0.64,0
"99","05033",0,0.2553717806,0.74,0
"100","05035",0,0.5489356711,0.42,0
"101","05037",0,0.3618513324,0.64,0
"102","05039",0,0.443305187,0.54,0
"103","05041",0,0.5500108015,0.43,0
"104","05043",0,0.3930408472,0.59,0
"105","05045",0,0.3501030518,0.64,0
"106","05047",0,0.2887171561,0.71,0
"107","05049",0,0.389043441,0.65,0
"108","05051",0,0.3663049323,0.64,0
"109","05053",0,0.2299764429,0.75,0
"110","05055",0,0.3336027035,0.66,0
"111","05057",0,0.3909003962,0.62,0
"112","05059",0,0.3609898108,0.63,0
"113","05061",0,0.3602394715,0.65,0
"114","05063",0,0.2978027508,0.7,0
"115","05065",0,0.3439750827,0.68,0
"116","05067",0,0.3945965162,0.57,0
"117","05069",0,0.6204624945,0.35,0
"118","05071",0,0.372095867,0.63,0
"119","05073",0,0.3904203997,0.58,0
"120","05075",0,0.3665065202,0.64,0
"121","05077",0,0.6012221041,0.37,0
"122","05079",0,0.3879682179,0.59,0
"123","05081",0,0.3401281305,0.67,0
"124","05083",0,0.2891375905,0.69,0
"125","05085",0,0.2509281782,0.74,0
"126","05087",0,0.3387096774,0.65,0
"127","05089",0,0.3331466181,0.68,0
"128","05091",0,0.3231075697,0.69,0
"129","05093",0,0.4750930432,0.49,0
"130","05095",0,0.4734193142,0.49,0
"131","05097",0,0.30160487,0.7,0
"132","05099",0,0.4051225558,0.59,0
"133","05101",0,0.2890625,0.71,0
"134","05103",0,0.4422429547,0.54,0
"135","05105",0,0.3160233918,0.66,0
"136","05107",0,0.6352060762,0.33,0
"137","05109",0,0.2742179617,0.75,0
"138","05111",0,0.345479763,0.66,0
"139","05113",0,0.254723127,0.77,0
"140","05115",0,0.2717203813,0.72,0
"141","05117",0,0.3099674652,0.69,0
"142","05119",0,0.5505229944,0.43,0
"143","05121",0,0.3907242694,0.62,0
"144","05123",0,0.5724182031,0.4,0
"145","05125",0,0.2845804479,0.7,0
"146","05127",0,0.2634610568,0.72,0
"147","05129",0,0.286737466,0.73,0
"148","05131",0,0.3168889303,0.67,0
"149","05133",0,0.2806624888,0.72,0
"150","05135",0,0.3359073359,0.68,0
"151","05137",0,0.3043855088,0.71,0
"152","05139",0,0.3602589525,0.62,0
"153","05141",0,0.3206278027,0.68,0
"154","05143",0,0.4242402051,0.56,0
"155","05145",0,0.2494607661,0.75,0
"156","05147",0,0.5162523901,0.46,0
"157","05149",0,0.3317857735,0.68,0
"158","06001",0,0.7858154899,0.18,0
"159","06003",0,0.6107091172,0.36,0
"160","06005",0,0.4181517021,0.58,0
"161","06007",0,0.4973020936,0.5,0
"162","06009",0,0.4241330928,0.57,0
"163","06011",0,0.3956950673,0.6,0
"164","06013",0,0.680164222,0.32,0
"165","06015",0,0.454748472,0.54,0
"166","06017",0,0.4401098608,0.58,0
"167","06019",0,0.4923617135,0.5,0
"168","06021",0,0.3771446078,0.61,0
"169","06023",0,0.6278301983,0.34,0
"170","06025",0,0.6113745704,0.35,0
"171","06027",0,0.4429103962,0.54,0
"172","06029",0,0.3992192617,0.58,0
"173","06031",0,0.4177338161,0.57,0
"174","06033",0,0.5829199494,0.4,0
"175","06035",0,0.3160585228,0.69,0
"176","06037",0,0.6877505353,0.29,0
"177","06039",0,0.4177437326,0.59,0
"178","06041",0,0.7801396018,0.24,0
"179","06043",0,0.4257772753,0.57,0
"180","06045",0,0.6973178403,0.29,0
"181","06047",0,0.5316914709,0.46,0
"182","06049",0,0.2989056088,0.7,0
"183","06051",0,0.5547488226,0.45,0
"184","06053",0,0.6814445032,0.32,0
"185","06055",0,0.6519538742,0.36,0
"186","06057",0,0.5141970624,0.49,0
"187","06059",0,0.4715671893,0.52,0
"188","06061",0,0.4381040412,0.59,0
"189","06063",0,0.4276643991,0.57,0
"190","06065",0,0.5076531288,0.49,0
"191","06067",0,0.5843311028,0.4,0
"192","06069",0,0.6137631742,0.39,0
"193","06071",0,0.5157200383,0.46,0
"194","06073",0,0.5386855289,0.46,0
"195","06075",0,0.8435345387,0.13,0
"196","06077",0,0.5406413835,0.43,0
"197","06079",0,0.5119021567,0.48,0
"198","06081",0,0.735720952,0.26,0
"199","06083",0,0.5985423835,0.4,0
"200","06085",0,0.6960245343,0.28,0
"201","06087",0,0.7780332841,0.21,0
"202","06089",0,0.3618699042,0.63,0
"203","06091",0,0.3775406504,0.59,0
"204","06093",0,0.4371285129,0.56,0
"205","06095",0,0.6356073496,0.35,0
"206","06097",0,0.7379343827,0.26,0
"207","06099",0,0.4942289723,0.48,0
"208","06101",0,0.4065849077,0.6,0
"209","06103",0,0.3716689281,0.62,0
"210","06105",0,0.5089143585,0.48,0
"211","06107",0,0.4155166932,0.58,0
"212","06109",0,0.4249033372,0.57,0
"213","06111",0,0.5534936589,0.46,0
"214","06113",0,0.6708070054,0.32,0
"215","06115",0,0.4156626506,0.58,0
"216","08001",0,0.5798553466,0.41,0
"217","08003",0,0.5601336303,0.4,0
"218","08005",0,0.5529037288,0.44,0
"219","08007",0,0.4282895735,0.58,0
"220","08009",0,0.2455006922,0.74,0
"221","08011",0,0.4161458333,0.56,0
"222","08013",0,0.7232690993,0.28,0
"223","08015",0,0.4903992685,0.48,0
"224","08017",0,0.1782178218,0.82,0
"225","08019",0,0.5773611354,0.42,0
"226","08021",0,0.5558194774,0.45,0
"227","08023",0,0.7339667458,0.24,0
"228","08025",0,0.3543003851,0.62,0
"229","08027",0,0.3479253902,0.66,0
"230","08029",0,0.3295162883,0.69,0
"231","08031",0,0.7530575062,0.24,0
"232","08033",0,0.29941127,0.69,0
"233","08035",0,0.4099875769,0.63,0
"234","08037",0,0.6086530841,0.42,0
"235","08039",0,0.2886306293,0.72,0
"236","08041",0,0.3958669778,0.59,0
"237","08043",0,0.3435021971,0.65,0
"238","08045",0,0.4903042083,0.51,0
"239","08047",0,0.5914207484,0.4,0
"240","08049",0,0.4836976432,0.52,0
"241","08051",0,0.6259368612,0.39,0
"242","08053",0,0.3898858075,0.59,0
"243","08055",0,0.5456790123,0.45,0
"244","08057",0,0.3030634573,0.71,0
"245","08059",0,0.5355341523,0.47,0
"246","08061",0,0.2082324455,0.82,0
"247","08063",0,0.2646625405,0.76,0
"248","08065",0,0.6183461667,0.36,0
"249","08067",0,0.5714603328,0.44,0
"250","08069",0,0.5411218246,0.46,0
"251","08071",0,0.5255771842,0.48,0
"252","08073",0,0.2396293027,0.74,0
"253","08075",0,0.3169478271,0.68,0
"254","08077",0,0.3443115969,0.65,0
"255","08079",0,0.4340836013,0.53,0
"256","08081",0,0.2691184052,0.76,0
"257","08083",0,0.3936424067,0.6,0
"258","08085",0,0.3386310776,0.67,0
"259","08087",0,0.3713355049,0.62,0
"260","08089",0,0.4371598532,0.54,0
"261","08091",0,0.5347997374,0.46,0
"262","08093",0,0.4528383337,0.56,0
"263","08095",0,0.2762352941,0.72,0
"264","08097",0,0.7374301676,0.3,0
"265","08099",0,0.32,0.67,0
"266","08101",0,0.5632998476,0.42,0
"267","08103",0,0.2086790045,0.81,0
"268","08105",0,0.4487795858,0.53,0
"269","08107",0,0.6272075268,0.41,0
"270","08109",0,0.6245181187,0.34,0
"271","08111",0,0.5322580645,0.42,0
"272","08113",0,0.7705597789,0.27,0
"273","08115",0,0.3464100666,0.66,0
"274","08117",0,0.6572706329,0.37,0
"275","08119",0,0.348151689,0.65,0
"276","08121",0,0.2081993569,0.8,0
"277","08123",0,0.4459955634,0.55,0
"278","08125",0,0.249886929,0.77,0
"279","09001",0,0.5868598795,0.44,6.699
"280","09003",0,0.649287522,0.36,0
"281","09005",0,0.5170616114,0.51,0
"282","09007",0,0.608217732,0.41,4.701
"283","09009",0,0.609886905,0.38,4.902
"284","09011",0,0.5984202058,0.4,4.701
"285","09013",0,0.5946096359,0.43,0
"286","09015",0,0.560768181,0.42,0
"287","10001",3,0.543744022,0.47,6.699
"288","10003",3,0.6971515062,0.32,6.699
"289","10005",3,0.4524418996,0.56,6.699
"290","11001",4,0.928632273,0.07,1.601
"291","12001",0,0.6015694403,0.41,0
"292","12003",0,0.2103454513,0.79,0
"293","12005",0,0.2914490338,0.71,0
"294","12007",0,0.2937901499,0.71,0
"295","12009",0,0.4432136819,0.56,0.4
"296","12011",0,0.6718507384,0.32,0.4
"297","12013",0,0.2916866891,0.71,0
"298","12015",0,0.4583117921,0.57,0
"299","12017",0,0.413058907,0.6,0
"300","12019",0,0.2828785964,0.72,0.4
"301","12021",0,0.3853380023,0.65,0.299
"302","12023",0,0.3260684065,0.68,0
"303","12027",0,0.4326514478,0.57,0
"304","12029",0,0.26481941,0.73,0
"305","12031",0,0.4905538524,0.51,0.4
"306","12033",0,0.3985557308,0.6,0
"307","12035",0,0.5040743388,0.53,0.4
"308","12037",0,0.3538435885,0.65,0
"309","12039",0,0.692191391,0.29,0
"310","12041",0,0.2562355361,0.75,0
"311","12043",0,0.3948113208,0.59,0.299
"312","12045",0,0.2981504659,0.7,0
"313","12047",0,0.4227118037,0.58,0
"314","12049",0,0.3460810811,0.65,0
"315","12051",0,0.4594594595,0.53,0.299
"316","12053",0,0.4238783304,0.54,0
"317","12055",0,0.4049508308,0.61,0
"318","12057",0,0.5075234023,0.46,0
"319","12059",0,0.1682602612,0.84,0
"320","12061",0,0.4209319874,0.61,0.4
"321","12063",0,0.3549107143,0.64,0
"322","12065",0,0.5135883241,0.49,0
"323","12067",0,0.1908738443,0.78,0
"324","12069",0,0.4283762552,0.58,0.4
"325","12071",0,0.4440735815,0.58,0
"326","12073",0,0.6171576807,0.38,0
"327","12075",0,0.3583181964,0.66,0
"328","12077",0,0.2725328445,0.7,0
"329","12079",0,0.480585256,0.51,0
"330","12081",0,0.4611004918,0.56,0
"331","12083",0,0.4371413571,0.58,0.299
"332","12085",0,0.4279085226,0.61,0.4
"333","12086",0,0.5808414956,0.38,0.4
"334","12087",0,0.5190270109,0.49,0.4
"335","12089",0,0.2769863301,0.74,1.601
"336","12091",0,0.2706816957,0.74,0
"337","12093",0,0.3995301488,0.59,0.299
"338","12095",0,0.5899895399,0.4,0
"339","12097",0,0.5956706727,0.37,0
"340","12099",0,0.6152855418,0.41,0.4
"341","12101",0,0.4766205668,0.53,0
"342","12103",0,0.5354091921,0.47,0
"343","12105",0,0.4648131775,0.53,0
"344","12107",0,0.3990146294,0.62,0.4
"345","12109",0,0.3381842723,0.68,0.4
"346","12111",0,0.5565039263,0.46,0.4
"347","12113",0,0.2552513819,0.76,0
"348","12115",0,0.4951698062,0.53,0
"349","12117",0,0.4824002258,0.53,0
"350","12119",0,0.3611873081,0.67,0
"351","12121",0,0.2780683615,0.72,0
"352","12123",0,0.2984259557,0.69,0
"353","12125",0,0.2457899716,0.74,0
"354","12127",0,0.5239892139,0.5,0.4
"355","12129",0,0.3704505763,0.63,0
"356","12131",0,0.2651602149,0.75,0
"357","12133",0,0.25717628,0.73,0
"358","13001",0,0.2638650658,0.74,0
"359","13003",0,0.3232253618,0.67,0
"360","13005",0,0.207518415,0.79,0
"361","13007",0,0.5014819206,0.49,0
"362","13009",0,0.5198256553,0.47,0
"363","13011",0,0.1646889031,0.86,0
"364","13013",0,0.2710284179,0.74,0
"365","13015",0,0.2680315135,0.75,0
"366","13017",0,0.4291632146,0.57,0
"367","13019",0,0.2283403329,0.78,0
"368","13021",0,0.5876276185,0.4,0
"369","13023",0,0.272243046,0.73,0
"370","13025",0,0.1784119898,0.83,0
"371","13027",0,0.4307617818,0.53,0
"372","13029",0,0.2830630069,0.71,1.201
"373","13031",0,0.4010207497,0.59,0
"374","13033",0,0.5440840091,0.44,0
"375","13035",0,0.3372592185,0.67,0
"376","13037",0,0.6069651741,0.4,0
"377","13039",0,0.3797082772,0.63,1.499
"378","13043",0,0.3439544808,0.66,0
"379","13045",0,0.3300939573,0.68,0
"380","13047",0,0.2462399869,0.75,0
"381","13049",0,0.3248026137,0.67,0
"382","13051",0,0.5697231049,0.43,1.201
"383","13053",0,0.5024213075,0.49,0
"384","13055",0,0.3125829412,0.7,0
"385","13057",0,0.2386418237,0.78,0
"386","13059",0,0.651299819,0.34,0
"387","13061",0,0.6104166667,0.38,0
"388","13063",0,0.8303684624,0.15,0
"389","13065",0,0.3668397626,0.65,0
"390","13067",0,0.4481070258,0.55,0
"391","13069",0,0.3501455604,0.64,0
"392","13071",0,0.3082135677,0.69,0
"393","13073",0,0.2838421633,0.71,0
"394","13075",0,0.3515161782,0.65,0
"395","13077",0,0.2901013046,0.71,0
"396","13079",0,0.3498854087,0.66,0
"397","13081",0,0.4083852992,0.57,0
"398","13083",0,0.2512892639,0.74,0
"399","13085",0,0.1637403431,0.86,0
"400","13087",0,0.4266152363,0.56,0
"401","13089",0,0.79049275,0.21,0
"402","13091",0,0.3161549708,0.67,0
"403","13093",0,0.5141895142,0.46,0
"404","13095",0,0.6730274001,0.3,0
"405","13097",0,0.5053945074,0.47,0
"406","13099",0,0.4879969992,0.48,0
"407","13101",0,0.1693344566,0.83,0
"408","13103",0,0.2431766677,0.75,0.4
"409","13105",0,0.4052004334,0.6,0
"410","13107",0,0.3726014088,0.63,0
"411","13109",0,0.3564202335,0.64,0
"412","13111",0,0.2469731366,0.78,0
"413","13113",0,0.3426388233,0.65,0
"414","13115",0,0.3126297628,0.69,0
"415","13117",0,0.2046574651,0.81,0
"416","13119",0,0.2373260437,0.79,0
"417","13121",0,0.6722124191,0.35,0
"418","13123",0,0.2346709759,0.81,0
"419","13125",0,0.1470588235,0.85,0
"420","13127",0,0.3804778485,0.63,1.401
"421","13129",0,0.2426516573,0.78,0
"422","13131",0,0.37813869,0.63,0
"423","13133",0,0.4216973983,0.61,0
"424","13135",0,0.4447358987,0.54,0
"425","13137",0,0.1960386669,0.83,0
"426","13139",0,0.2412596165,0.77,0
"427","13141",0,0.8137661142,0.19,0
"428","13143",0,0.2028514709,0.81,0
"429","13145",0,0.2806204674,0.72,0
"430","13147",0,0.3368031228,0.69,0
"431","13149",0,0.2469779569,0.76,0
"432","13151",0,0.4593752125,0.51,0
"433","13153",0,0.3954395762,0.6,0
"434","13155",0,0.3126959248,0.68,0
"435","13157",0,0.2157708905,0.81,0
"436","13159",0,0.3279661017,0.69,0
"437","13161",0,0.2572898799,0.75,0
"438","13163",0,0.5735416091,0.41,0
"439","13165",0,0.4309392265,0.56,0
"440","13167",0,0.3287596048,0.65,0
"441","13169",0,0.3677310384,0.64,0
"442","13171",0,0.3576081292,0.65,0
"443","13173",0,0.3700348432,0.61,0
"444","13175",0,0.389794792,0.61,0
"445","13177",0,0.237021179,0.76,0
"446","13179",0,0.6397898723,0.34,1.299
"447","13181",0,0.3736413043,0.63,0
"448","13183",0,0.3733333333,0.61,0
"449","13185",0,0.4490801662,0.55,0
"450","13187",0,0.2337521468,0.79,0
"451","13189",0,0.4226083272,0.57,0
"452","13191",0,0.4664418754,0.54,1.401
"453","13193",0,0.6526801847,0.32,0
"454","13195",0,0.261473163,0.76,0
"455","13197",0,0.4340037712,0.55,0
"456","13199",0,0.4700494789,0.52,0
"457","13201",0,0.2966629996,0.69,0
"458","13205",0,0.4769647696,0.5,0
"459","13207",0,0.3388347912,0.68,0
"460","13209",0,0.2911674561,0.69,0
"461","13211",0,0.337888063,0.69,0
"462","13213",0,0.2661623714,0.75,0
"463","13215",0,0.5966410398,0.39,0
"464","13217",0,0.5030554818,0.49,0
"465","13219",0,0.2818011914,0.74,0
"466","13221",0,0.3467992542,0.68,0
"467","13223",0,0.3024913531,0.71,0
"468","13225",0,0.5310456052,0.46,0
"469","13227",0,0.203115216,0.83,0
"470","13229",0,0.1846448571,0.83,0
"471","13231",0,0.1921152203,0.82,0
"472","13233",0,0.2873147557,0.72,0
"473","13235",0,0.3483430306,0.66,0
"474","13237",0,0.3398707133,0.67,0
"475","13239",0,0.5359066427,0.45,0
"476","13241",0,0.2638449367,0.77,0
"477","13243",0,0.5701399689,0.42,0
"478","13245",0,0.6572390912,0.33,0
"479","13247",0,0.5444003092,0.41,0
"480","13249",0,0.2757628094,0.74,0
"481","13251",0,0.4665946613,0.54,0
"482","13253",0,0.4149762084,0.6,0
"483","13255",0,0.4019102727,0.59,0
"484","13257",0,0.2577663427,0.76,0
"485","13259",0,0.6199524941,0.36,0
"486","13261",0,0.5272890925,0.45,0
"487","13263",0,0.6411159263,0.34,0
"488","13265",0,0.6494949495,0.34,0
"489","13267",0,0.2882291511,0.71,0
"490","13269",0,0.428451649,0.55,0
"491","13271",0,0.4256973022,0.57,0
"492","13273",0,0.5663496377,0.42,0
"493","13275",0,0.4184508645,0.59,0
"494","13277",0,0.3332163907,0.66,0
"495","13279",0,0.3059454996,0.7,0
"496","13281",0,0.2423767207,0.79,0
"497","13283",0,0.3764387271,0.6,0
"498","13285",0,0.4015542048,0.58,0
"499","13287",0,0.4017454955,0.57,0
"500","13289",0,0.5315335251,0.45,0
"501","13291",0,0.2341086731,0.79,0
"502","13293",0,0.355450237,0.64,0
"503","13295",0,0.2594185007,0.74,0
"504","13297",0,0.2352630702,0.77,0
"505","13299",0,0.3249033505,0.67,0
"506","13301",0,0.5842105263,0.39,0
"507","13303",0,0.5198014216,0.46,0
"508","13305",0,0.2707721459,0.74,0
"509","13307",0,0.463963964,0.51,0
"510","13309",0,0.3592760181,0.63,0
"511","13311",0,0.2022890109,0.83,0
"512","13313",0,0.2953600231,0.72,0
"513","13315",0,0.3093957608,0.66,0
"514","13317",0,0.4582343626,0.55,0
"515","13319",0,0.4920770878,0.5,0
"516","13321",0,0.3038640986,0.7,0
"517","16001",0,0.4589212779,0.54,0
"518","16003",0,0.3140638481,0.69,0
"519","16005",0,0.421364478,0.6,0
"520","16007",0,0.170574244,0.88,0
"521","16009",0,0.3378962536,0.62,0
"522","16011",0,0.2578839988,0.76,0
"523","16013",0,0.6571752909,0.39,0
"524","16015",0,0.3286509409,0.68,0
"525","16017",0,0.4010845654,0.61,0
"526","16019",0,0.2738001007,0.75,0
"527","16021",0,0.3107737719,0.69,0
"528","16023",0,0.226173542,0.78,0
"529","16025",0,0.3025889968,0.7,0
"530","16027",0,0.3135915076,0.67,0
"531","16029",0,0.167474258,0.86,0
"532","16031",0,0.1686046512,0.85,0
"533","16033",0,0.1706666667,0.72,0
"534","16035",0,0.3100358423,0.69,0
"535","16037",0,0.2614930409,0.74,0
"536","16039",0,0.3050048356,0.65,0
"537","16041",0,0.1184731013,0.93,0
"538","16043",0,0.181122449,0.85,0
"539","16045",0,0.2725556814,0.71,0
"540","16047",0,0.2757148162,0.72,0
"541","16049",0,0.2380952381,0.75,0
"542","16051",0,0.1571688536,0.87,0
"543","16053",0,0.2620125602,0.72,0
"544","16055",0,0.3571659239,0.66,0
"545","16057",0,0.5190895742,0.45,0
"546","16059",0,0.2073996873,0.74,0
"547","16061",0,0.2655210643,0.73,0
"548","16063",0,0.3297942933,0.69,0
"549","16065",0,0.1245592519,0.93,0
"550","16067",0,0.2165714286,0.78,0
"551","16069",0,0.3996521349,0.59,0
"552","16071",0,0.1762257169,0.88,0
"553","16073",0,0.2326269098,0.75,0
"554","16075",0,0.280390108,0.71,0
"555","16077",0,0.3613652357,0.64,0
"556","16079",0,0.4449346982,0.52,0
"557","16081",0,0.4942035208,0.54,0
"558","16083",0,0.3041560824,0.7,0
"559","16085",0,0.4548736462,0.54,0
"560","16087",0,0.2754105637,0.72,0
"561","17001",0,0.3822530058,0.67,0
"562","17003",0,0.556007112,0.42,0
"563","17005",0,0.4848178138,0.56,0
"564","17007",0,0.5114493474,0.52,0
"565","17009",0,0.3840155945,0.64,0
"566","17011",0,0.5192555308,0.49,0
"567","17013",0,0.5268817204,0.56,0
"568","17015",0,0.5166514301,0.48,0
"569","17017",0,0.4974112426,0.56,0
"570","17019",0,0.5774632748,0.45,0
"571","17021",0,0.4580213372,0.6,0
"572","17023",0,0.4513285024,0.66,0
"573","17025",0,0.3756589147,0.71,0
"574","17027",0,0.4423699422,0.64,0
"575","17029",0,0.5078097883,0.54,0
"576","17031",0,0.7609880033,0.25,0
"577","17033",0,0.4251096491,0.65,0
"578","17035",0,0.3859319165,0.66,0
"579","17037",0,0.5752014824,0.46,0
"580","17039",0,0.4235460264,0.62,0
"581","17041",0,0.3863473054,0.68,0
"582","17043",0,0.5468229274,0.49,0
"583","17045",0,0.4532993692,0.66,0
"584","17047",0,0.3404001194,0.74,0
"585","17049",0,0.312503716,0.75,0
"586","17051",0,0.4098241986,0.66,0
"587","17053",0,0.3488481429,0.7,0
"588","17055",0,0.476556206,0.57,0
"589","17057",0,0.5962222495,0.43,0
"590","17059",0,0.555283415,0.58,0
"591","17061",0,0.4512847043,0.61,0
"592","17063",0,0.4859803139,0.53,0
"593","17065",0,0.4209291412,0.65,0
"594","17067",0,0.432323465,0.58,0
"595","17069",0,0.3955654102,0.66,0
"596","17071",0,0.5806874836,0.43,0
"597","17073",0,0.5320815667,0.48,0
"598","17075",0,0.3415783274,0.71,0
"599","17077",0,0.5969756481,0.43,0
"600","17079",0,0.4021442495,0.7,0
"601","17081",0,0.435518711,0.6,0
"602","17083",0,0.4765329296,0.61,0
"603","17085",0,0.5448346403,0.48,0
"604","17087",0,0.3132555673,0.7,0
"605","17089",0,0.5489091164,0.49,0
"606","17091",0,0.5153656909,0.51,0
"607","17093",0,0.5263993915,0.51,0
"608","17095",0,0.5918111552,0.41,0
"609","17097",0,0.5585560664,0.45,0
"610","17099",0,0.5467908572,0.49,0
"611","17101",0,0.461338233,0.64,0
"612","17103",0,0.4760355937,0.53,0
"613","17105",0,0.3961816901,0.65,0
"614","17107",0,0.4070624757,0.65,0
"615","17109",0,0.5203376823,0.49,0
"616","17111",0,0.5189666236,0.54,0
"617","17113",0,0.4973708261,0.54,0
"618","17115",0,0.497446134,0.52,0
"619","17117",0,0.5403070588,0.52,0
"620","17119",0,0.5374873116,0.49,0
"621","17121",0,0.480401199,0.59,0
"622","17123",0,0.4864864865,0.56,0
"623","17125",0,0.5202821869,0.52,0
"624","17127",0,0.3747564709,0.66,0
"625","17129",0,0.4184463015,0.64,0
"626","17131",0,0.5524768152,0.45,0
"627","17133",0,0.4397873872,0.62,0
"628","17135",0,0.5044722719,0.56,0
"629","17137",0,0.4862433173,0.57,0
"630","17139",0,0.42608,0.62,0
"631","17141",0,0.4529601289,0.57,0
"632","17143",0,0.5649136648,0.47,0
"633","17145",0,0.4705469846,0.58,0
"634","17147",0,0.4287779384,0.62,0
"635","17149",0,0.3971864318,0.67,0
"636","17151",0,0.3787674314,0.68,0
"637","17153",0,0.500765228,0.52,0
"638","17155",0,0.5697151424,0.48,0
"639","17157",0,0.4862427593,0.58,0
"640","17159",0,0.4160010475,0.65,0
"641","17161",0,0.6171439442,0.38,0
"642","17163",0,0.61544296,0.42,0
"643","17165",0,0.4448529412,0.64,0
"644","17167",0,0.5137585206,0.53,0
"645","17169",0,0.4968553459,0.53,0
"646","17171",0,0.4190695886,0.62,0
"647","17173",0,0.3903068276,0.66,0
"648","17175",0,0.4668042656,0.57,0
"649","17177",0,0.5234382428,0.51,0
"650","17179",0,0.4600846926,0.58,0
"651","17181",0,0.4299044901,0.6,0
"652","17183",0,0.4940932895,0.57,0
"653","17185",0,0.4259515571,0.68,0
"654","17187",0,0.5338149209,0.46,0
"655","17189",0,0.4213050612,0.65,0
"656","17191",0,0.3157568238,0.78,0
"657","17193",0,0.4449067239,0.67,0
"658","17195",0,0.5800893189,0.4,0
"659","17197",0,0.5583303256,0.47,0
"660","17199",0,0.4191073692,0.61,0
"661","17201",0,0.5547108723,0.46,0
"662","17203",0,0.3589677552,0.69,0
"663","18001",0,0.365037037,0.69,0
"664","18003",0,0.4752876455,0.58,0
"665","18005",0,0.4376109766,0.62,0
